year,state,sex,age,immig,emig
2003,1,M,10,2970,1490
2003,1,M,15,6690,2050
2003,1,M,20,13590,6470
2003,1,M,25,14370,9600
2003,1,M,30,10850,7670
2003,1,M,35,7030,5160
2003,1,M,40,5020,4080
2003,1,M,45,3320,2890
2003,1,M,50,2200,1970
2003,1,M,55,1540,1350
2003,1,M,60,1010,730
2003,1,M,65,720,560
2003,1,M,70,450,340
2003,1,M,75,250,170
2003,1,M,80,100,80
2003,1,M,85,0,40
2003,2,F,0,1910,1070
2003,2,F,5,1940,900
2003,2,F,10,1840,770
2003,2,F,15,6280,1190
2003,2,F,20,10930,4260
2003,2,F,25,8290,5230
2003,2,F,30,5490,3750
2003,2,F,35,3350,2270
2003,2,F,40,2380,1590
2003,2,F,45,1490,1090
2003,2,F,50,900,890
2003,2,F,55,680,590
2003,2,F,60,520,390
2003,2,F,65,390,330
2003,2,F,70,250,230
2003,2,F,75,160,140
2003,2,F,80,60,80
2003,2,F,85,0,0
2003,2,M,0,2060,1120
2003,2,M,5,1990,970
2003,2,M,10,1930,810
2003,2,M,15,5950,1200
2003,2,M,20,11400,4340
2003,2,M,25,8290,5430
2003,2,M,30,5800,3770
2003,2,M,35,3790,2550
2003,2,M,40,2740,1970
2003,2,M,45,1880,1410
2003,2,M,50,1180,1050
2003,2,M,55,860,760
2003,2,M,60,540,410
2003,2,M,65,390,330
2003,2,M,70,200,220
2003,2,M,75,130,110
2003,2,M,80,40,50
2003,2,M,85,30,0
2003,3,F,0,1410,810
2003,3,F,5,1580,760
2003,3,F,10,1560,630
2003,3,F,15,2960,870
2003,3,F,20,6580,3110
2003,3,F,25,6260,3840
2003,3,F,30,4170,2720
2003,3,F,35,2580,1540
2003,3,F,40,1890,1230
2003,3,F,45,1270,940
2003,3,F,50,1020,830
2003,3,F,55,780,500
2003,3,F,60,560,310
2003,3,F,65,360,190
2003,3,F,70,210,160
2003,3,F,75,120,110
2003,3,F,80,60,60
2003,3,F,85,30,0
2003,3,M,0,1420,830
2003,3,M,5,1670,780
2003,3,M,10,1630,650
2003,3,M,15,3090,860
2003,3,M,20,5740,2690
2003,3,M,25,5620,3510
2003,3,M,30,4010,2680
2003,3,M,35,2730,1700
2003,3,M,40,2140,1370
2003,3,M,45,1500,1180
2003,3,M,50,1110,1020
2003,3,M,55,880,690
2003,3,M,60,640,390
2003,3,M,65,400,220
2003,3,M,70,220,160
2003,3,M,75,90,90
2003,3,M,80,50,30
2003,3,M,85,0,20
2003,4,F,0,390,180
2003,4,F,5,400,190
2003,4,F,10,380,140
2003,4,F,15,1080,230
2003,4,F,20,1700,770
2003,4,F,25,1450,1030
2003,4,F,30,1020,690
2003,4,F,35,660,430
2003,4,F,40,450,330
2003,4,F,45,270,250
2003,4,F,50,190,230
2003,4,F,55,160,160
2003,4,F,60,100,80
2003,4,F,65,60,70
2003,4,F,70,30,40
2003,4,F,75,20,0
2003,4,F,80,0,10
2003,4,F,85,0,0
2003,4,M,0,370,200
2003,4,M,5,440,200
2003,4,M,10,390,150
2003,4,M,15,1030,260
2003,4,M,20,1650,700
2003,4,M,25,1340,970
2003,4,M,30,1010,650
2003,4,M,35,720,470
2003,4,M,40,540,390
2003,4,M,45,340,310
2003,4,M,50,210,230
2003,4,M,55,160,180
2003,4,M,60,100,100
2003,4,M,65,60,70
2003,4,M,70,30,30
2003,4,M,75,0,20
2003,4,M,80,0,10
2003,4,M,85,0,0
2003,5,F,0,1180,510
2003,5,F,5,1270,490
2003,5,F,10,1230,390
2003,5,F,15,2480,560
2003,5,F,20,4220,1750
2003,5,F,25,3350,1970
2003,5,F,30,2500,1490
2003,5,F,35,1970,1020
2003,5,F,40,1540,730
2003,5,F,45,890,560
2003,5,F,50,590,410
2003,5,F,55,470,290
2003,5,F,60,340,170
2003,5,F,65,190,140
2003,5,F,70,120,60
2003,5,F,75,70,50
2003,5,F,80,30,30
2003,5,F,85,20,20
2003,5,M,0,1190,540
2003,5,M,5,1400,530
2003,5,M,10,1280,450
2003,5,M,15,2380,510
2003,5,M,20,3710,1550
2003,5,M,25,3080,2020
2003,5,M,30,2560,1520
2003,5,M,35,2120,1160
2003,5,M,40,1670,880
2003,5,M,45,1250,770
2003,5,M,50,770,610
2003,5,M,55,560,400
2003,5,M,60,330,210
2003,5,M,65,220,140
2003,5,M,70,120,80
2003,5,M,75,60,40
2003,5,M,80,20,0
2003,5,M,85,10,0
2003,6,F,0,80,50
2003,6,F,5,90,40
2003,6,F,10,70,40
2003,6,F,15,190,70
2003,6,F,20,290,190
2003,6,F,25,330,260
2003,6,F,30,190,160
2003,6,F,35,110,90
2003,6,F,40,100,70
2003,6,F,45,60,60
2003,6,F,50,60,60
2003,6,F,55,40,50
2003,6,F,60,20,30
2003,6,F,65,0,10
2003,6,F,70,0,0
2003,6,F,75,0,0
2003,6,F,80,0,0
2003,6,F,85,0,0
2003,6,M,0,70,40
2003,6,M,5,70,30
2003,6,M,10,70,40
2003,6,M,15,210,60
2003,6,M,20,330,170
2003,6,M,25,280,200
2003,6,M,30,190,170
2003,6,M,35,130,110
2003,6,M,40,90,90
2003,6,M,45,80,70
2003,6,M,50,60,50
2003,6,M,55,30,30
2003,6,M,60,30,30
2003,6,M,65,0,20
2003,6,M,70,0,0
2003,6,M,75,0,0
2003,6,M,80,0,0
2003,6,M,85,0,0
2003,7,F,0,70,50
2003,7,F,5,90,50
2003,7,F,10,90,40
2003,7,F,15,70,40
2003,7,F,20,140,90
2003,7,F,25,210,140
2003,7,F,30,180,130
2003,7,F,35,120,80
2003,7,F,40,100,80
2003,7,F,45,60,40
2003,7,F,50,50,50
2003,7,F,55,40,30
2003,7,F,60,20,0
2003,7,F,65,0,0
2003,7,F,70,0,0
2003,7,F,75,0,0
2003,7,F,80,0,0
2003,7,F,85,0,0
2003,7,M,0,90,40
2003,7,M,5,90,50
2003,7,M,10,90,70
2003,7,M,15,70,40
2003,7,M,20,130,100
2003,7,M,25,190,130
2003,7,M,30,170,140
2003,7,M,35,170,110
2003,7,M,40,150,100
2003,7,M,45,80,70
2003,7,M,50,60,50
2003,7,M,55,40,40
2003,7,M,60,30,30
2003,7,M,65,0,0
2003,7,M,70,0,0
2003,7,M,75,0,0
2003,7,M,80,0,0
2003,7,M,85,0,0
2003,8,F,0,180,190
2003,8,F,5,180,160
2003,8,F,10,180,160
2003,8,F,15,360,140
2003,8,F,20,640,320
2003,8,F,25,560,560
2003,8,F,30,440,460
2003,8,F,35,320,340
2003,8,F,40,260,280
2003,8,F,45,160,200
2003,8,F,50,120,190
2003,8,F,55,80,110
2003,8,F,60,60,30
2003,8,F,65,0,20
2003,8,F,70,0,0
2003,8,F,75,0,0
2003,8,F,80,0,0
2003,8,F,85,0,0
2003,8,M,0,140,180
2003,8,M,5,180,200
2003,8,M,10,170,180
2003,8,M,15,370,140
2003,8,M,20,710,300
2003,8,M,25,590,430
2003,8,M,30,490,440
2003,8,M,35,340,370
2003,8,M,40,310,330
2003,8,M,45,230,250
2003,8,M,50,150,230
2003,8,M,55,110,160
2003,8,M,60,70,50
2003,8,M,65,0,0
2003,8,M,70,0,0
2003,8,M,75,0,0
2003,8,M,80,0,0
2003,8,M,85,0,0
2004,1,F,0,3220,2250
2004,1,F,5,2700,1450
2004,1,F,10,2390,1040
2004,1,F,15,5730,1360
2004,1,F,20,11920,6680
2004,1,F,25,12660,8030
2004,1,F,30,7830,5180
2004,1,F,35,4570,3030
2004,1,F,40,3120,2100
2004,1,F,45,2080,1630
2004,1,F,50,1550,1380
2004,1,F,55,1300,1150
2004,1,F,60,1070,910
2004,1,F,65,810,750
2004,1,F,70,500,510
2004,1,F,75,280,270
2004,1,F,80,120,160
2004,1,F,85,50,50
2004,1,M,0,3610,2400
2004,1,M,5,2780,1430
2004,1,M,10,2630,1160
2004,1,M,15,6130,1490
2004,1,M,20,13040,6870
2004,1,M,25,12620,9010
2004,1,M,30,8670,6050
2004,1,M,35,5270,4050
2004,1,M,40,3690,3200
2004,1,M,45,2390,2330
2004,1,M,50,1640,1700
2004,1,M,55,1290,1410
2004,1,M,60,830,930
2004,1,M,65,710,820
2004,1,M,70,420,520
2004,1,M,75,200,300
2004,1,M,80,90,100
2004,1,M,85,60,10
2004,2,F,0,2280,1040
2004,2,F,5,1960,770
2004,2,F,10,1680,500
2004,2,F,15,5120,870
2004,2,F,20,8150,4790
2004,2,F,25,7230,4800
2004,2,F,30,4850,2600
2004,2,F,35,2860,1440
2004,2,F,40,1960,930
2004,2,F,45,1240,790
2004,2,F,50,880,640
2004,2,F,55,690,590
2004,2,F,60,520,360
2004,2,F,65,390,320
2004,2,F,70,230,190
2004,2,F,75,150,90
2004,2,F,80,50,80
2004,2,F,85,10,40
2004,2,M,0,2470,1200
2004,2,M,5,1990,800
2004,2,M,10,1810,550
2004,2,M,15,5460,870
2004,2,M,20,9590,4570
2004,2,M,25,7280,5440
2004,2,M,30,5030,2910
2004,2,M,35,3170,1900
2004,2,M,40,2270,1410
2004,2,M,45,1500,1040
2004,2,M,50,900,820
2004,2,M,55,650,690
2004,2,M,60,430,410
2004,2,M,65,310,390
2004,2,M,70,200,220
2004,2,M,75,90,90
2004,2,M,80,30,40
2004,2,M,85,10,10
2004,3,F,0,1840,910
2004,3,F,5,1730,740
2004,3,F,10,1730,670
2004,3,F,15,2810,940
2004,3,F,20,5600,3820
2004,3,F,25,5370,3530
2004,3,F,30,3580,1950
2004,3,F,35,2470,1190
2004,3,F,40,1830,1000
2004,3,F,45,1340,900
2004,3,F,50,980,800
2004,3,F,55,880,700
2004,3,F,60,620,490
2004,3,F,65,420,350
2004,3,F,70,230,210
2004,3,F,75,140,120
2004,3,F,80,60,80
2004,3,F,85,30,10
2004,3,M,0,1810,960
2004,3,M,5,1810,670
2004,3,M,10,1820,620
2004,3,M,15,2920,940
2004,3,M,20,6010,3840
2004,3,M,25,5240,4190
2004,3,M,30,3810,2430
2004,3,M,35,2880,1710
2004,3,M,40,2270,1390
2004,3,M,45,1480,1080
2004,3,M,50,1110,960
2004,3,M,55,1010,940
2004,3,M,60,650,590
2004,3,M,65,450,410
2004,3,M,70,210,250
2004,3,M,75,120,130
2004,3,M,80,50,50
2004,3,M,85,20,10
2004,4,F,0,380,230
2004,4,F,5,360,140
2004,4,F,10,390,100
2004,4,F,15,1010,210
2004,4,F,20,1430,920
2004,4,F,25,1150,780
2004,4,F,30,820,430
2004,4,F,35,560,260
2004,4,F,40,400,170
2004,4,F,45,220,130
2004,4,F,50,130,130
2004,4,F,55,120,90
2004,4,F,60,80,60
2004,4,F,65,60,60
2004,4,F,70,30,30
2004,4,F,75,20,10
2004,4,F,80,10,0
2004,4,F,85,10,0
2004,4,M,0,430,200
2004,4,M,5,430,140
2004,4,M,10,410,80
2004,4,M,15,960,180
2004,4,M,20,1610,790
2004,4,M,25,1160,890
2004,4,M,30,900,510
2004,4,M,35,620,340
2004,4,M,40,430,220
2004,4,M,45,250,160
2004,4,M,50,140,170
2004,4,M,55,130,140
2004,4,M,60,80,90
2004,4,M,65,50,60
2004,4,M,70,10,20
2004,4,M,75,10,20
2004,4,M,80,10,10
2004,4,M,85,0,0
2004,5,F,0,1180,570
2004,5,F,5,1120,400
2004,5,F,10,1060,320
2004,5,F,15,1940,420
2004,5,F,20,2950,2180
2004,5,F,25,2750,1720
2004,5,F,30,2150,960
2004,5,F,35,1760,710
2004,5,F,40,1150,490
2004,5,F,45,750,470
2004,5,F,50,480,380
2004,5,F,55,410,340
2004,5,F,60,340,240
2004,5,F,65,210,210
2004,5,F,70,190,130
2004,5,F,75,90,80
2004,5,F,80,30,30
2004,5,F,85,20,10
2004,5,M,0,1190,590
2004,5,M,5,1220,400
2004,5,M,10,1160,330
2004,5,M,15,2120,490
2004,5,M,20,3110,2100
2004,5,M,25,2630,2050
2004,5,M,30,2310,1250
2004,5,M,35,1930,1030
2004,5,M,40,1420,860
2004,5,M,45,940,710
2004,5,M,50,640,590
2004,5,M,55,510,470
2004,5,M,60,310,280
2004,5,M,65,250,230
2004,5,M,70,130,160
2004,5,M,75,70,100
2004,5,M,80,20,20
2004,5,M,85,0,10
2004,6,F,0,80,40
2004,6,F,5,50,20
2004,6,F,10,60,30
2004,6,F,15,200,50
2004,6,F,20,290,210
2004,6,F,25,260,190
2004,6,F,30,140,100
2004,6,F,35,80,20
2004,6,F,40,50,40
2004,6,F,45,30,40
2004,6,F,50,20,30
2004,6,F,55,20,20
2004,6,F,60,10,20
2004,6,F,65,10,10
2004,6,F,70,0,0
2004,6,F,75,0,0
2004,6,F,80,0,0
2004,6,F,85,0,0
2004,6,M,0,90,30
2004,6,M,5,70,20
2004,6,M,10,70,20
2004,6,M,15,160,20
2004,6,M,20,330,200
2004,6,M,25,230,210
2004,6,M,30,140,80
2004,6,M,35,80,60
2004,6,M,40,60,40
2004,6,M,45,50,40
2004,6,M,50,10,40
2004,6,M,55,20,30
2004,6,M,60,20,20
2004,6,M,65,10,20
2004,6,M,70,0,0
2004,6,M,75,0,0
2004,6,M,80,0,0
2004,6,M,85,0,0
2004,7,F,0,40,60
2004,7,F,5,60,50
2004,7,F,10,50,50
2004,7,F,15,60,20
2004,7,F,20,170,90
2004,7,F,25,190,110
2004,7,F,30,160,100
2004,7,F,35,100,70
2004,7,F,40,100,70
2004,7,F,45,70,40
2004,7,F,50,40,40
2004,7,F,55,30,40
2004,7,F,60,0,30
2004,7,F,65,0,10
2004,7,F,70,0,10
2004,7,F,75,0,0
2004,7,F,80,0,0
2004,7,F,85,0,0
2004,7,M,0,50,50
2004,7,M,5,70,50
2004,7,M,10,50,40
2004,7,M,15,160,80
2004,7,M,20,670,430
2004,7,M,25,640,490
2004,7,M,30,550,390
2004,7,M,35,380,280
2004,7,M,40,290,260
2004,7,M,45,130,140
2004,7,M,50,70,80
2004,7,M,55,40,40
2004,7,M,60,30,40
2004,7,M,65,10,20
2004,7,M,70,0,10
2004,7,M,75,0,0
2004,7,M,80,0,0
2004,7,M,85,0,0
2004,8,F,0,120,160
2004,8,F,5,90,100
2004,8,F,10,90,40
2004,8,F,15,240,80
2004,8,F,20,430,340
2004,8,F,25,420,360
2004,8,F,30,320,240
2004,8,F,35,170,150
2004,8,F,40,130,100
2004,8,F,45,100,90
2004,8,F,50,60,40
2004,8,F,55,40,40
2004,8,F,60,20,0
2004,8,F,65,0,10
2004,8,F,70,0,0
2004,8,F,75,0,0
2004,8,F,80,0,0
2004,8,F,85,0,0
2004,8,M,0,120,140
2004,8,M,5,110,80
2004,8,M,10,100,50
2004,8,M,15,290,60
2004,8,M,20,450,300
2004,8,M,25,400,400
2004,8,M,30,400,340
2004,8,M,35,180,170
2004,8,M,40,170,180
2004,8,M,45,100,110
2004,8,M,50,70,90
2004,8,M,55,60,60
2004,8,M,60,20,20
2004,8,M,65,0,20
2004,8,M,70,0,0
2004,8,M,75,0,0
2004,8,M,80,0,0
2004,8,M,85,0,0
2005,1,F,0,3400,2180
2005,1,F,5,3000,1410
2005,1,F,10,2610,980
2005,1,F,15,5220,1420
2005,1,F,20,12110,6690
2005,1,F,25,13030,7850
2005,1,F,30,8080,4650
2005,1,F,35,4760,2870
2005,1,F,40,3220,2030
2005,1,F,45,2090,1480
2005,1,F,50,1540,1150
2005,1,F,55,1280,910
2005,1,F,60,930,710
2005,1,F,65,710,530
2005,1,F,70,360,270
2005,1,F,75,260,210
2005,1,F,80,110,100
2005,1,F,85,50,70
2005,1,M,0,3600,2380
2005,1,M,5,3110,1400
2005,1,M,10,2730,1080
2005,1,M,15,5780,1490
2005,1,M,20,12710,6690
2005,1,M,25,12570,9200
2005,1,M,30,8610,6030
2005,1,M,35,5680,4340
2005,1,M,40,3960,3260
2005,1,M,45,2550,2300
2005,1,M,50,1720,1640
2005,1,M,55,1320,1260
2005,1,M,60,910,740
2005,1,M,65,540,510
2005,1,M,70,390,320
2005,1,M,75,190,180
2005,1,M,80,70,70
2005,1,M,85,20,40
2005,2,F,0,2480,1110
2005,2,F,5,1910,680
2005,2,F,10,1820,560
2005,2,F,15,4350,870
2005,2,F,20,7710,4800
2005,2,F,25,7540,4710
2005,2,F,30,4990,2440
2005,2,F,35,3040,1480
2005,2,F,40,2100,1010
2005,2,F,45,1260,660
2005,2,F,50,920,560
2005,2,F,55,780,520
2005,2,F,60,550,300
2005,2,F,65,410,250
2005,2,F,70,250,160
2005,2,F,75,160,150
2005,2,F,80,70,60
2005,2,F,85,20,10
2005,2,M,0,2500,1200
2005,2,M,5,2120,690
2005,2,M,10,2000,560
2005,2,M,15,4920,930
2005,2,M,20,8810,4790
2005,2,M,25,7560,5390
2005,2,M,30,5160,3020
2005,2,M,35,3540,1980
2005,2,M,40,2500,1510
2005,2,M,45,1670,1130
2005,2,M,50,1000,850
2005,2,M,55,810,580
2005,2,M,60,510,320
2005,2,M,65,320,270
2005,2,M,70,230,160
2005,2,M,75,100,70
2005,2,M,80,20,30
2005,2,M,85,10,10
2005,3,F,0,2000,830
2005,3,F,5,1930,680
2005,3,F,10,1680,580
2005,3,F,15,2630,890
2005,3,F,20,5630,3910
2005,3,F,25,5590,3520
2005,3,F,30,3810,1830
2005,3,F,35,2720,1060
2005,3,F,40,1900,890
2005,3,F,45,1310,800
2005,3,F,50,1060,680
2005,3,F,55,840,590
2005,3,F,60,530,300
2005,3,F,65,360,230
2005,3,F,70,160,130
2005,3,F,75,130,60
2005,3,F,80,50,50
2005,3,F,85,30,50
2005,3,M,0,1960,920
2005,3,M,5,2000,680
2005,3,M,10,1960,600
2005,3,M,15,2960,1000
2005,3,M,20,6360,4250
2005,3,M,25,5640,4460
2005,3,M,30,4420,2580
2005,3,M,35,3190,1810
2005,3,M,40,2630,1630
2005,3,M,45,1650,1250
2005,3,M,50,1180,990
2005,3,M,55,980,800
2005,3,M,60,610,560
2005,3,M,65,390,280
2005,3,M,70,180,150
2005,3,M,75,120,70
2005,3,M,80,40,50
2005,3,M,85,20,20
2005,4,F,0,580,170
2005,4,F,5,590,140
2005,4,F,10,480,80
2005,4,F,15,1020,170
2005,4,F,20,1490,880
2005,4,F,25,1400,750
2005,4,F,30,1080,340
2005,4,F,35,740,260
2005,4,F,40,560,180
2005,4,F,45,270,110
2005,4,F,50,150,80
2005,4,F,55,140,80
2005,4,F,60,100,40
2005,4,F,65,60,20
2005,4,F,70,20,20
2005,4,F,75,10,20
2005,4,F,80,0,10
2005,4,F,85,10,0
2005,4,M,0,490,210
2005,4,M,5,610,150
2005,4,M,10,520,100
2005,4,M,15,960,180
2005,4,M,20,1670,870
2005,4,M,25,1280,850
2005,4,M,30,1080,500
2005,4,M,35,910,340
2005,4,M,40,620,270
2005,4,M,45,320,180
2005,4,M,50,190,160
2005,4,M,55,150,150
2005,4,M,60,70,50
2005,4,M,65,50,30
2005,4,M,70,20,20
2005,4,M,75,20,20
2005,4,M,80,0,0
2005,4,M,85,0,0
2005,5,F,0,1370,550
2005,5,F,5,1340,360
2005,5,F,10,1270,380
2005,5,F,15,1790,480
2005,5,F,20,2920,2080
2005,5,F,25,3130,1530
2005,5,F,30,2450,910
2005,5,F,35,1940,580
2005,5,F,40,1360,510
2005,5,F,45,840,390
2005,5,F,50,510,320
2005,5,F,55,480,260
2005,5,F,60,330,190
2005,5,F,65,210,120
2005,5,F,70,100,50
2005,5,F,75,70,40
2005,5,F,80,40,10
2005,5,F,85,20,10
2005,5,M,0,1340,560
2005,5,M,5,1430,440
2005,5,M,10,1340,340
2005,5,M,15,1850,550
2005,5,M,20,3010,2130
2005,5,M,25,3020,2070
2005,5,M,30,2700,1240
2005,5,M,35,2470,1000
2005,5,M,40,1850,890
2005,5,M,45,1280,760
2005,5,M,50,760,520
2005,5,M,55,650,460
2005,5,M,60,370,260
2005,5,M,65,230,130
2005,5,M,70,90,90
2005,5,M,75,60,30
2005,5,M,80,20,10
2005,5,M,85,10,0
2005,6,F,0,80,20
2005,6,F,5,50,20
2005,6,F,10,50,20
2005,6,F,15,110,50
2005,6,F,20,260,210
2005,6,F,25,270,150
2005,6,F,30,180,60
2005,6,F,35,80,40
2005,6,F,40,70,30
2005,6,F,45,50,30
2005,6,F,50,40,40
2005,6,F,55,20,20
2005,6,F,60,20,20
2005,6,F,65,10,0
2005,6,F,70,0,0
2005,6,F,75,10,10
2005,6,F,80,0,0
2005,6,F,85,10,0
2005,6,M,0,60,30
2005,6,M,5,50,20
2005,6,M,10,50,20
2005,6,M,15,100,40
2005,6,M,20,260,210
2005,6,M,25,220,180
2005,6,M,30,160,100
2005,6,M,35,90,60
2005,6,M,40,50,40
2005,6,M,45,50,40
2005,6,M,50,30,30
2005,6,M,55,40,20
2005,6,M,60,20,20
2005,6,M,65,10,20
2005,6,M,70,10,0
2005,6,M,75,0,0
2005,6,M,80,0,0
2005,6,M,85,0,0
2005,7,F,0,50,60
2005,7,F,5,50,40
2005,7,F,10,10,40
2005,7,F,15,50,30
2005,7,F,20,100,80
2005,7,F,25,170,110
2005,7,F,30,120,90
2005,7,F,35,80,60
2005,7,F,40,70,80
2005,7,F,45,60,40
2005,7,F,50,40,40
2005,7,F,55,40,20
2005,7,F,60,10,10
2005,7,F,65,10,0
2005,7,F,70,10,0
2005,7,F,75,0,0
2005,7,F,80,10,0
2005,7,F,85,0,0
2005,7,M,0,70,50
2005,7,M,5,80,40
2005,7,M,10,40,40
2005,7,M,15,90,80
2005,7,M,20,380,280
2005,7,M,25,410,280
2005,7,M,30,390,230
2005,7,M,35,260,180
2005,7,M,40,240,150
2005,7,M,45,110,100
2005,7,M,50,90,50
2005,7,M,55,40,40
2005,7,M,60,30,10
2005,7,M,65,20,0
2005,7,M,70,0,0
2005,7,M,75,0,0
2005,7,M,80,10,0
2005,7,M,85,0,0
2005,8,F,0,150,130
2005,8,F,5,130,90
2005,8,F,10,110,80
2005,8,F,15,200,80
2005,8,F,20,370,270
2005,8,F,25,400,360
2005,8,F,30,330,240
2005,8,F,35,200,190
2005,8,F,40,140,120
2005,8,F,45,100,90
2005,8,F,50,60,60
2005,8,F,55,40,30
2005,8,F,60,30,10
2005,8,F,65,0,10
2005,8,F,70,0,0
2005,8,F,75,0,0
2005,8,F,80,0,0
2005,8,F,85,0,0
2005,8,M,0,120,120
2005,8,M,5,130,110
2005,8,M,10,120,100
2005,8,M,15,220,60
2005,8,M,20,360,320
2005,8,M,25,370,390
2005,8,M,30,300,320
2005,8,M,35,250,220
2005,8,M,40,210,200
2005,8,M,45,130,120
2005,8,M,50,60,70
2005,8,M,55,50,50
2005,8,M,60,30,20
2005,8,M,65,0,10
2005,8,M,70,0,0
2005,8,M,75,0,0
2005,8,M,80,0,0
2005,8,M,85,0,0
2006,1,F,0,3560,2330
2006,1,F,5,3100,1320
2006,1,F,10,2610,950
2006,1,F,15,5960,1230
2006,1,F,20,13840,6370
2006,1,F,25,14230,7770
2006,1,F,30,8320,4660
2006,1,F,35,5170,2900
2006,1,F,40,3420,1920
2006,1,F,45,2040,1340
2006,1,F,50,1510,1170
2006,1,F,55,1250,910
2006,1,F,60,950,740
2006,1,F,65,640,540
2006,1,F,70,350,320
2006,1,F,75,210,210
2006,1,F,80,110,120
2006,1,F,85,80,50
2006,1,M,0,3770,2290
2006,1,M,5,3190,1410
2006,1,M,10,2910,1030
2006,1,M,15,6700,1370
2006,1,M,20,14170,6520
2006,1,M,25,14500,8980
2006,1,M,30,9060,5970
2006,1,M,35,5830,4350
2006,1,M,40,3930,2950
2006,1,M,45,2600,2180
2006,1,M,50,1640,1660
2006,1,M,55,1210,1250
2006,1,M,60,840,740
2006,1,M,65,580,600
2006,1,M,70,340,370
2006,1,M,75,160,200
2006,1,M,80,90,70
2006,1,M,85,10,40
2006,2,F,0,2560,1150
2006,2,F,5,2150,670
2006,2,F,10,2000,470
2006,2,F,15,4930,800
2006,2,F,20,8700,4710
2006,2,F,25,8880,4800
2006,2,F,30,5460,2490
2006,2,F,35,3510,1490
2006,2,F,40,2380,930
2006,2,F,45,1410,710
2006,2,F,50,920,600
2006,2,F,55,790,500
2006,2,F,60,480,300
2006,2,F,65,380,240
2006,2,F,70,230,200
2006,2,F,75,150,80
2006,2,F,80,40,60
2006,2,F,85,30,40
2006,2,M,0,2740,1240
2006,2,M,5,2370,680
2006,2,M,10,2080,550
2006,2,M,15,5960,870
2006,2,M,20,11980,4690
2006,2,M,25,9210,5730
2006,2,M,30,5960,3060
2006,2,M,35,3940,1930
2006,2,M,40,2830,1420
2006,2,M,45,1700,1000
2006,2,M,50,1010,870
2006,2,M,55,760,650
2006,2,M,60,490,330
2006,2,M,65,330,280
2006,2,M,70,210,170
2006,2,M,75,80,80
2006,2,M,80,40,30
2006,2,M,85,20,20
2006,3,F,0,2230,930
2006,3,F,5,2060,680
2006,3,F,10,1940,540
2006,3,F,15,2870,880
2006,3,F,20,6510,3680
2006,3,F,25,6660,3520
2006,3,F,30,4380,1770
2006,3,F,35,3070,1150
2006,3,F,40,2190,850
2006,3,F,45,1320,730
2006,3,F,50,990,680
2006,3,F,55,780,470
2006,3,F,60,520,350
2006,3,F,65,290,210
2006,3,F,70,140,140
2006,3,F,75,100,110
2006,3,F,80,70,50
2006,3,F,85,40,20
2006,3,M,0,2380,950
2006,3,M,5,2090,730
2006,3,M,10,2050,600
2006,3,M,15,3100,1090
2006,3,M,20,6840,3950
2006,3,M,25,6860,4320
2006,3,M,30,4960,2590
2006,3,M,35,3770,1870
2006,3,M,40,2770,1390
2006,3,M,45,1910,1140
2006,3,M,50,1230,860
2006,3,M,55,980,820
2006,3,M,60,630,480
2006,3,M,65,370,330
2006,3,M,70,180,170
2006,3,M,75,60,90
2006,3,M,80,10,50
2006,3,M,85,30,20
2006,4,F,0,630,170
2006,4,F,5,700,90
2006,4,F,10,620,120
2006,4,F,15,1100,200
2006,4,F,20,1790,850
2006,4,F,25,1780,680
2006,4,F,30,1360,350
2006,4,F,35,1060,250
2006,4,F,40,680,190
2006,4,F,45,300,120
2006,4,F,50,160,100
2006,4,F,55,100,70
2006,4,F,60,120,50
2006,4,F,65,30,50
2006,4,F,70,30,20
2006,4,F,75,10,10
2006,4,F,80,0,10
2006,4,F,85,10,10
2006,4,M,0,660,180
2006,4,M,5,750,130
2006,4,M,10,740,130
2006,4,M,15,1140,240
2006,4,M,20,1790,970
2006,4,M,25,1590,920
2006,4,M,30,1280,510
2006,4,M,35,1020,340
2006,4,M,40,750,310
2006,4,M,45,400,190
2006,4,M,50,180,150
2006,4,M,55,140,100
2006,4,M,60,90,60
2006,4,M,65,50,30
2006,4,M,70,30,40
2006,4,M,75,10,10
2006,4,M,80,10,0
2006,4,M,85,10,0
2006,5,F,0,1550,510
2006,5,F,5,1680,390
2006,5,F,10,1340,310
2006,5,F,15,1880,430
2006,5,F,20,3200,2000
2006,5,F,25,3310,1640
2006,5,F,30,2820,960
2006,5,F,35,2310,630
2006,5,F,40,1600,470
2006,5,F,45,870,370
2006,5,F,50,560,350
2006,5,F,55,420,310
2006,5,F,60,330,130
2006,5,F,65,170,110
2006,5,F,70,100,60
2006,5,F,75,60,40
2006,5,F,80,20,10
2006,5,F,85,10,10
2006,5,M,0,1710,620
2006,5,M,5,1770,440
2006,5,M,10,1510,330
2006,5,M,15,2190,490
2006,5,M,20,3290,2270
2006,5,M,25,3690,2050
2006,5,M,30,3360,1380
2006,5,M,35,2970,1060
2006,5,M,40,2230,930
2006,5,M,45,1360,730
2006,5,M,50,790,590
2006,5,M,55,540,420
2006,5,M,60,370,240
2006,5,M,65,210,190
2006,5,M,70,90,70
2006,5,M,75,40,30
2006,5,M,80,10,10
2006,5,M,85,10,10
2006,6,F,0,80,30
2006,6,F,5,70,10
2006,6,F,10,50,20
2006,6,F,15,110,50
2006,6,F,20,270,200
2006,6,F,25,330,170
2006,6,F,30,190,60
2006,6,F,35,110,40
